CAL_DT,MODEL_NAME,BRAND_FULL_NAME,BRAND_NAME,VENDOR_NAME,OS_NAME,DEVICE_TYPE,_2G_FLG,_3G_FLG,_4G_FLG,WIFI_FLG,BLUETOOTH_FLG,TOUCH_SCREEN_FLG,DUAL_SIM_FLG,GENDER_TYPE_CD,AGE_B,NATIONALITY_CD,NATIONALITY_NAME,SAUDI_NON_SAUDI,DEVICE_COUNT,DEVICE_COUNT_processed,Z_FLAG_COUNT
6/30/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,7,7.0,1
4/30/2019,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,Male,36-55,KWT,Kuwait,Non-Saudi,6,6.0,1
6/30/2019,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,Male,36-55,YEM,Yemen,Non-Saudi,32,5.0,1
2/28/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,,,THA,Thailand,Non-Saudi,1,1.0,1
5/31/2020,7310 supernova,nokia 7310 supernova,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,,26-35,SAU,Saudi Arabia,Saudi,64521,10753.166666666666,1
8/31/2019,2660,nokia 2660,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,N,,26-35,IND,India,Non-Saudi,1,1.0,1
2/29/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,n,Male,36-55,PAK,Pakistan,Non-Saudi,6,6.0,1
9/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,n,Male,36-55,MAR,Morocco,Non-Saudi,3,3.0,1
7/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,n,Male,>55,SDN,Sudan,Non-Saudi,1,1.0,1
1/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,n,Male,36-55,SYR,Syria,Non-Saudi,4,4.0,1
1/31/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,n,Z,Y,N,,Female,36-55,SAU,Saudi Arabia,Saudi,105,17.166666666666668,1
11/30/2018,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,,Z,N,N,N,Male,26-35,,,,1,1.0,1
4/30/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,,Z,N,N,N,Male,<18,KWT,Kuwait,Non-Saudi,1,1.0,1
6/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,,Z,N,N,N,Male,,BGD,Bangladesh,Non-Saudi,10,10.0,1
9/30/2020,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,,Z,N,N,N,,,SAU,Saudi Arabia,Saudi,3,3.0,1
2/28/2019,6060,nokia 6060,nokia,nokia,proprietary,mobile phone,Y,N,,Z,N,N,N,,>55,SAU,Saudi Arabia,Saudi,1,1.0,1
4/30/2019,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Female,26-35,,,,1,1.0,1
7/31/2019,5000,nokia 5000,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
7/31/2020,6131,nokia 6131,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,36-55,SYR,Syria,Non-Saudi,1,1.0,1
8/31/2019,6085h,nokia 6085h,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,,SYR,Syria,Non-Saudi,1,1.0,1
1/31/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,26-35,YEM,Yemen,Non-Saudi,2,2.0,1
1/31/2019,7610 supernova,nokia 7610 supernova,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,36-55,SAU,Saudi Arabia,Saudi,33,5.166666666666667,1
3/31/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,,IND,India,Non-Saudi,14,14.0,1
7/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,36-55,EGY,Egypt,Non-Saudi,1,1.0,1
10/31/2020,3109 classic,nokia 3109 classic,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,,SAU,Saudi Arabia,Saudi,110,18.0,1
6/30/2019,2710 navigation edition,nokia 2710 navigation edition,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,>55,,,,1,1.0,1
4/30/2019,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,Male,36-55,MLI,Mali,Non-Saudi,1,1.0,1
10/31/2019,2323 classic,nokia 2323 classic,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,N,N,,18-25,YEM,Yemen,Non-Saudi,1,1.0,1
10/31/2020,7100 supernova,nokia 7100 supernova,nokia,nokia,proprietary,mobile phone,Y,N,,Z,Y,,n,Female,>55,NGA,Nigerian,Non-Saudi,1,1.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,LBY,Libya,Non-Saudi,1,1.0,1
5/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,SAU,Saudi Arabia,Saudi,3,3.0,1
1/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
12/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
11/30/2018,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,MRT,Mauritania,Non-Saudi,1,1.0,1
9/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,,,,,1,1.0,1
7/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
8/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,LBY,Libya,Non-Saudi,1,1.0,1
2/29/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,>55,EGY,Egypt,Non-Saudi,1,1.0,1
8/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,BGD,Bangladesh,Non-Saudi,1,1.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,36-55,EGY,Egypt,Non-Saudi,1,1.0,1
10/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Female,>55,SAU,Saudi Arabia,Saudi,2,2.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,IND,India,Non-Saudi,1,1.0,1
5/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,NPL,Nepal,Non-Saudi,2,2.0,1
6/30/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,18-25,PAK,Pakistan,Non-Saudi,1,1.0,1
3/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,NPL,Nepal,Non-Saudi,1,1.0,1
2/29/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,NPL,Nepal,Non-Saudi,2,2.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,BGD,Bangladesh,Non-Saudi,11,11.0,1
3/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,TCD,Chad,Non-Saudi,1,1.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,YEM,Yemen,Non-Saudi,2,2.0,1
1/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,YEM,Yemen,Non-Saudi,3,3.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SAU,Saudi Arabia,Saudi,36,5.666666666666667,1
11/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
10/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,GBR,Uni,Non-Saudi,1,1.0,1
3/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SYR,Syria,Non-Saudi,4,4.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,EGY,Egypt,Non-Saudi,7,7.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,IND,India,Non-Saudi,2,2.0,1
9/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,BGD,Bangladesh,Non-Saudi,6,6.0,1
4/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,GBR,United Kingdom,Non-Saudi,1,1.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SYR,Syria,Non-Saudi,4,4.0,1
8/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,NPL,Nepal,Non-Saudi,1,1.0,1
6/30/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,18-25,SAU,Saudi Arabia,Saudi,9,9.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,PHL,Philippines,Non-Saudi,1,1.0,1
12/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,LKA,Sri Lanka,Non-Saudi,1,1.0,1
2/28/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,COL,Colombia,Non-Saudi,1,1.0,1
5/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SAU,Saudi Arabia,Saudi,32,5.0,1
3/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SYR,Syria,Non-Saudi,2,2.0,1
5/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,IND,India,Non-Saudi,10,10.0,1
10/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SYR,Syria,Non-Saudi,2,2.0,1
3/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,SDN,Sudan,Non-Saudi,1,1.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,IND,India,Non-Saudi,3,3.0,1
12/31/2018,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,18-25,PAK,Pakistan,Non-Saudi,1,1.0,1
10/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,IND,India,Non-Saudi,1,1.0,1
2/29/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,SDN,Sudan,Non-Saudi,4,4.0,1
9/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,PHL,Philippines,Non-Saudi,1,1.0,1
11/30/2018,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,SAU,Saudi Arabia,Saudi,35,5.5,1
1/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,QAT,Qatar,Non-Saudi,1,1.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,NPL,Nepal,Non-Saudi,2,2.0,1
12/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,QAT,Qatar,Non-Saudi,1,1.0,1
11/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,>55,NPL,Nepal,Non-Saudi,1,1.0,1
1/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,SDN,Sudan,Non-Saudi,1,1.0,1
11/30/2018,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,YEM,Yemen,Non-Saudi,3,3.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,<18,SAU,Saudi Arabia,Saudi,64521,10753.166666666666,1
7/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,SAU,Saudi Arabia,Saudi,14,14.0,1
12/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,26-35,NPL,Nepal,Non-Saudi,3,3.0,1
3/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,IND,India,Non-Saudi,11,11.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,PAK,Pakistan,Non-Saudi,6,6.0,1
6/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,IDN,Indonesia,Non-Saudi,1,1.0,1
7/31/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,SAU,Saudi Arabia,Saudi,5,5.0,1
12/31/2018,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,36-55,YEM,Yemen,Non-Saudi,4,4.0,1
4/30/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,,,,1,1.0,1
5/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,Male,,BGD,Bangladesh,Non-Saudi,6,6.0,1
4/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,N,,36-55,SDN,Sudan,Non-Saudi,1,1.0,1
1/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,n,Male,,SAU,Saudi Arabia,Saudi,8,8.0,1
6/30/2020,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,n,Male,26-35,,,,1,1.0,1
11/30/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,n,Male,18-25,PAK,Pakistan,Non-Saudi,1,1.0,1
7/31/2019,c2-015,nokia c2-015,nokia,nokia,proprietary,mobile phone,Y,Y,N,N,Y,Z,n,Male,<18,KWT,Kuwait,Non-Saudi,1,1.0,1
11/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,SAU,Saudi Arabia,Saudi,8,8.0,1
5/31/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,IND,Atlantis,Non-Saudi,1,1.0,1
2/29/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,SAU,Saudi Arabia,Saudi,8,8.0,1
10/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,SAU,Saudi Arabia,Saudi,6,6.0,1
8/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
6/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,ETH,Ethiopia,Non-Saudi,1,1.0,1
4/30/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
10/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
1/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,,,1
3/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,LKA,Sri Lanka,Non-Saudi,1,1.0,1
1/31/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,3,3.0,1
7/31/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IDN,Indonesia,Non-Saudi,1,1.0,1
1/31/2019,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,5,5.0,1
12/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,3,3.0,1
1/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,ARE,United Arab Emirates,Non-Saudi,2,2.0,1
12/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,IND,India,Non-Saudi,1,1.0,1
2/29/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,PHL,Philippines,Non-Saudi,2,2.0,1
7/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,LBN,Lebanon,Non-Saudi,1,1.0,1
1/31/2019,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,1,1.0,1
7/31/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,3,3.0,1
10/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IND,India,Non-Saudi,2,2.0,1
1/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IND,India,Non-Saudi,3,3.0,1
8/31/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,,,,1,1.0,1
2/29/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,IND,India,Non-Saudi,1,1.0,1
5/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,SAU,Saudi Arabia,Saudi,5,5.0,1
11/30/2018,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,,,,1,1.0,1
1/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,SAU,Saudi Arabia,Saudi,1,1.0,1
7/31/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,IND,India,Non-Saudi,1,1.0,1
5/31/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,18-25,IDN,Indonesia,Non-Saudi,1,1.0,1
10/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,9,9.0,1
6/30/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
4/30/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,ARE,United Arab Emirates,Non-Saudi,2,2.0,1
8/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,ARE,United Arab Emirates,Non-Saudi,2,2.0,1
6/30/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,YEM,Yemen,Non-Saudi,1,1.0,1
9/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,YEM,Yemen,Non-Saudi,1,1.0,1
6/30/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IND,India,Non-Saudi,2,2.0,1
9/30/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,KAZ,Kazakhstan,Non-Saudi,1,1.0,1
3/31/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IDN,Indonesia,Non-Saudi,1,1.0,1
3/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,SAU,Saudi Arabia,Saudi,9,9.0,1
12/31/2018,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,ETH,Ethiopia,Non-Saudi,1,1.0,1
11/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,LBN,Lebanon,Non-Saudi,1,1.0,1
7/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,IDN,Indonesia,Non-Saudi,1,1.0,1
6/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,PHL,Philippines,Non-Saudi,2,2.0,1
9/30/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,SAU,Saudi Arabia,Saudi,3,3.0,1
3/31/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,,SAU,Saudi Arabia,Saudi,4,4.0,1
4/30/2020,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,26-35,PHL,Philippines,Non-Saudi,1,1.0,1
9/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,36-55,LKA,Sri Lanka,Non-Saudi,1,1.0,1
9/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Female,>55,KAZ,Kazakhstan,Non-Saudi,1,1.0,1
1/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,>55,YEM,Yemen,Non-Saudi,6,6.0,1
6/30/2020,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,26-35,MLI,Mali,Non-Saudi,1,1.0,1
6/30/2019,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,36-55,EGY,Egypt,Non-Saudi,1,1.0,1
8/31/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,36-55,SYR,Syria,Non-Saudi,1,1.0,1
12/31/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,>55,EGY,Egypt,Non-Saudi,1,1.0,1
9/30/2019,6700 classic,nokia 6700 classic,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,36-55,LBN,Lebanon,Non-Saudi,2,2.0,1
7/31/2020,6555,nokia 6555,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,26-35,SAU,Saudi Arabia,Saudi,10,10.0,1
9/30/2019,6500 slide,nokia 6500 slide,nokia,nokia,proprietary,mobile phone,Y,Y,N,Z,Y,N,N,Male,,,,,3,3.0,1
